id,name,batch_year,era,status,outcome,country,in_us,team_size,team_bucket,top_company,industry_tag
25679,Sero,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
25677,Posh,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Industrials
25677,Posh,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Climate
25674,Toko,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Education
25673,Enlightra,2022,2015-2024,Active,Surviving,Switzerland,FALSE,22,11-25,FALSE,Industrials
25672,Cogram,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,B2B
25672,Cogram,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,Productivity
25671,Markaz Technologies,2022,2015-2024,Active,Surviving,Pakistan,FALSE,55,26-100,FALSE,Consumer
25670,Eazipay Inc.,2022,2015-2024,Active,Surviving,Nigeria,FALSE,27,26-100,FALSE,Fintech
25670,Eazipay Inc.,2022,2015-2024,Active,Surviving,Nigeria,FALSE,27,26-100,FALSE,Payments
25665,Wibond,2022,2015-2024,Active,Surviving,Argentina,FALSE,30,26-100,FALSE,Fintech
25665,Wibond,2022,2015-2024,Active,Surviving,Argentina,FALSE,30,26-100,FALSE,Credit and Lending
25663,Velt,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,B2B
25663,Velt,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,Productivity
25662,digi,2022,2015-2024,Active,Surviving,,FALSE,30,26-100,FALSE,Fintech
25660,PayCaddy,2022,2015-2024,Active,Surviving,Panama,FALSE,20,11-25,FALSE,Fintech
25659,Tuva Health,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25659,Tuva Health,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare IT
25658,Plumter,2022,2015-2024,Active,Surviving,Nigeria,FALSE,12,11-25,FALSE,Fintech
25658,Plumter,2022,2015-2024,Active,Surviving,Nigeria,FALSE,12,11-25,FALSE,Payments
25657,Complete,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
25657,Complete,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Human Resources
25656,Siftly,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25656,Siftly,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Analytics
25655,Anfin,2022,2015-2024,Active,Surviving,Vietnam,FALSE,40,26-100,FALSE,Fintech
25655,Anfin,2022,2015-2024,Active,Surviving,Vietnam,FALSE,40,26-100,FALSE,Asset Management
25654,IMT Care,2022,2015-2024,Active,Surviving,India,FALSE,23,11-25,FALSE,Healthcare
25654,IMT Care,2022,2015-2024,Active,Surviving,India,FALSE,23,11-25,FALSE,Consumer Health and Wellness
25652,SALT,2022,2015-2024,Active,Surviving,India,FALSE,14,11-25,FALSE,Fintech
25650,NearWave,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25650,NearWave,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Medical Devices
25649,Stairs Financial,2022,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,Fintech
25649,Stairs Financial,2022,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,Consumer Finance
25647,PermitFlow,2022,2015-2024,Active,Surviving,USA,TRUE,80,26-100,FALSE,Real Estate and Construction
25647,PermitFlow,2022,2015-2024,Active,Surviving,USA,TRUE,80,26-100,FALSE,Construction
25645,RefineTrain AI,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25645,RefineTrain AI,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,"Engineering, Product and Design"
25643,Mintlify,2022,2015-2024,Active,Surviving,USA,TRUE,55,26-100,FALSE,B2B
25643,Mintlify,2022,2015-2024,Active,Surviving,USA,TRUE,55,26-100,FALSE,"Engineering, Product and Design"
25634,IOMETE,2022,2015-2024,Active,Surviving,USA,TRUE,21,11-25,FALSE,B2B
25634,IOMETE,2022,2015-2024,Active,Surviving,USA,TRUE,21,11-25,FALSE,Infrastructure
25619,RecordBook,2022,2015-2024,Active,Surviving,Bengaluru,FALSE,15,11-25,FALSE,B2B
25618,Sphere,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
25614,T3 Chat,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
25614,T3 Chat,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Content
25613,Gauss,2022,2015-2024,Active,Surviving,USA,TRUE,16,11-25,FALSE,Fintech
25613,Gauss,2022,2015-2024,Active,Surviving,USA,TRUE,16,11-25,FALSE,Consumer Finance
25610,RedBrick AI,2022,2015-2024,Active,Surviving,USA,TRUE,13,11-25,FALSE,B2B
25608,Flagright,2022,2015-2024,Active,Surviving,USA,TRUE,31,26-100,FALSE,B2B
25607,Axis,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,B2B
25607,Axis,2022,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,Productivity
25606,HOKALI,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,B2B
25606,HOKALI,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Marketing
25605,SuperSend,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,B2B
25605,SuperSend,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,Marketing
25603,Reforged Labs,2022,2015-2024,Active,Surviving,USA,TRUE,19,11-25,FALSE,B2B
25603,Reforged Labs,2022,2015-2024,Active,Surviving,USA,TRUE,19,11-25,FALSE,Marketing
25596,Bakool,2022,2015-2024,Active,Surviving,Indonesia,FALSE,30,26-100,FALSE,Consumer
25594,Streak,2022,2015-2024,Active,Surviving,India,FALSE,12,11-25,FALSE,Fintech
25594,Streak,2022,2015-2024,Active,Surviving,India,FALSE,12,11-25,FALSE,Payments
25593,Cardda,2022,2015-2024,Active,Surviving,Chile,FALSE,5,1-5,FALSE,Fintech
25593,Cardda,2022,2015-2024,Active,Surviving,Chile,FALSE,5,1-5,FALSE,Payments
25590,Emobi,2022,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,B2B
25589,Palitronica Inc,2022,2015-2024,Active,Surviving,Canada,FALSE,6,6-10,FALSE,B2B
25589,Palitronica Inc,2022,2015-2024,Active,Surviving,Canada,FALSE,6,6-10,FALSE,Security
25587,Dart,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,B2B
25587,Dart,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Productivity
25586,Soon,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Fintech
25586,Soon,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Consumer Finance
25585,Armilla AI,2022,2015-2024,Active,Surviving,Canada,FALSE,14,11-25,FALSE,B2B
25585,Armilla AI,2022,2015-2024,Active,Surviving,Canada,FALSE,14,11-25,FALSE,Analytics
25584,SnapTrade,2022,2015-2024,Active,Surviving,Canada,FALSE,17,11-25,FALSE,Fintech
25583,Bunkyr,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
25583,Bunkyr,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Security
25582,Sophys,2022,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Healthcare
25575,Beam,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
25575,Beam,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Infrastructure
25573,Zorba,2022,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,Real Estate and Construction
25572,RDash,2022,2015-2024,Active,Surviving,India,FALSE,80,26-100,FALSE,B2B
25572,RDash,2022,2015-2024,Active,Surviving,India,FALSE,80,26-100,FALSE,Infrastructure
25571,Omoi (formerly Azuki),2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
25571,Omoi (formerly Azuki),2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Content
25561,LanceDB,2022,2015-2024,Active,Surviving,USA,TRUE,35,26-100,FALSE,B2B
25561,LanceDB,2022,2015-2024,Active,Surviving,USA,TRUE,35,26-100,FALSE,Infrastructure
25560,Stock Unlock,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,Fintech
25559,Creizer,2022,2015-2024,Active,Surviving,Mexico,FALSE,12,11-25,FALSE,Fintech
25559,Creizer,2022,2015-2024,Active,Surviving,Mexico,FALSE,12,11-25,FALSE,Credit and Lending
25558,MosaicVoice,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25558,MosaicVoice,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Operations
25557,Lightmeter,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,5,1-5,FALSE,B2B
25557,Lightmeter,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,5,1-5,FALSE,Sales
25553,Phase Biolabs,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,10,6-10,FALSE,Industrials
25553,Phase Biolabs,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,10,6-10,FALSE,Climate
25552,Firezone,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
25552,Firezone,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Security
25543,Agentnoon,2022,2015-2024,Active,Surviving,Canada,FALSE,16,11-25,FALSE,B2B
25543,Agentnoon,2022,2015-2024,Active,Surviving,Canada,FALSE,16,11-25,FALSE,Human Resources
25542,Elementary,2022,2015-2024,Active,Surviving,Israel,FALSE,12,11-25,FALSE,B2B
25542,Elementary,2022,2015-2024,Active,Surviving,Israel,FALSE,12,11-25,FALSE,Analytics
25541,Versable,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
25541,Versable,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Retail
25540,Rehook.ai,2022,2015-2024,Active,Surviving,India,FALSE,12,11-25,FALSE,B2B
25540,Rehook.ai,2022,2015-2024,Active,Surviving,India,FALSE,12,11-25,FALSE,Marketing
25539,Oto,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,2,1-5,FALSE,Healthcare
25539,Oto,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,2,1-5,FALSE,Consumer Health and Wellness
25538,Lexter.ai,2022,2015-2024,Active,Surviving,Brazil,FALSE,18,11-25,FALSE,B2B
25538,Lexter.ai,2022,2015-2024,Active,Surviving,Brazil,FALSE,18,11-25,FALSE,Legal
25537,Cerebrium,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25537,Cerebrium,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Infrastructure
25532,Fintelite,2022,2015-2024,Active,Surviving,Singapore,FALSE,20,11-25,FALSE,Fintech
25531,haddock,2022,2015-2024,Active,Surviving,Spain,FALSE,40,26-100,FALSE,B2B
25531,haddock,2022,2015-2024,Active,Surviving,Spain,FALSE,40,26-100,FALSE,Finance and Accounting
25528,Lenk,2022,2015-2024,Active,Surviving,Chile,FALSE,18,11-25,FALSE,Fintech
25528,Lenk,2022,2015-2024,Active,Surviving,Chile,FALSE,18,11-25,FALSE,Credit and Lending
25527,Munily,2022,2015-2024,Active,Surviving,Panama,FALSE,30,26-100,FALSE,B2B
25527,Munily,2022,2015-2024,Active,Surviving,Panama,FALSE,30,26-100,FALSE,Security
25526,Complif,2022,2015-2024,Active,Surviving,Argentina,FALSE,45,26-100,FALSE,B2B
25526,Complif,2022,2015-2024,Active,Surviving,Argentina,FALSE,45,26-100,FALSE,Operations
25525,Pyrls,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25525,Pyrls,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare IT
25522,Unlayer,2022,2015-2024,Active,Surviving,USA,TRUE,35,26-100,FALSE,B2B
25522,Unlayer,2022,2015-2024,Active,Surviving,USA,TRUE,35,26-100,FALSE,Productivity
25521,Happl,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,11,11-25,FALSE,B2B
25521,Happl,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,11,11-25,FALSE,Human Resources
25519,Fieldproxy,2022,2015-2024,Active,Surviving,India,FALSE,15,11-25,FALSE,B2B
25519,Fieldproxy,2022,2015-2024,Active,Surviving,India,FALSE,15,11-25,FALSE,Productivity
25518,MySivi,2022,2015-2024,Active,Surviving,India,FALSE,10,6-10,FALSE,Education
25517,UpBanx,2022,2015-2024,Active,Surviving,Indonesia,FALSE,13,11-25,FALSE,Fintech
25512,Ankr Health,2022,2015-2024,Active,Surviving,USA,TRUE,30,26-100,FALSE,Healthcare
25511,Iron Leap,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
25509,Hyperbeam,2022,2015-2024,Active,Surviving,Canada,FALSE,3,1-5,FALSE,B2B
25509,Hyperbeam,2022,2015-2024,Active,Surviving,Canada,FALSE,3,1-5,FALSE,"Engineering, Product and Design"
25491,Bobidi,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
25491,Bobidi,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Marketing
25480,Atlas,2022,2015-2024,Active,Surviving,USA,TRUE,18,11-25,FALSE,B2B
25480,Atlas,2022,2015-2024,Active,Surviving,USA,TRUE,18,11-25,FALSE,Operations
25476,Shuttle Central,2022,2015-2024,Active,Surviving,Mexico,FALSE,28,26-100,FALSE,Consumer
25476,Shuttle Central,2022,2015-2024,Active,Surviving,Mexico,FALSE,28,26-100,FALSE,"Travel, Leisure and Tourism"
25475,Orca,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Fintech
25473,Miggos,2022,2015-2024,Active,Surviving,Brazil,FALSE,20,11-25,FALSE,B2B
25473,Miggos,2022,2015-2024,Active,Surviving,Brazil,FALSE,20,11-25,FALSE,Supply Chain and Logistics
25451,Instant Labs,2022,2015-2024,Active,Surviving,Canada,FALSE,1,1-5,FALSE,B2B
25451,Instant Labs,2022,2015-2024,Active,Surviving,Canada,FALSE,1,1-5,FALSE,Marketing
25450,Corveus Medical,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25450,Corveus Medical,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Medical Devices
25449,Alixia,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
25449,Alixia,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Therapeutics
25447,Myria,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Consumer
25446,Vendoo,2022,2015-2024,Active,Surviving,USA,TRUE,55,26-100,FALSE,Consumer
25445,Heyfood,2022,2015-2024,Active,Surviving,Nigeria,FALSE,40,26-100,FALSE,Consumer
25445,Heyfood,2022,2015-2024,Active,Surviving,Nigeria,FALSE,40,26-100,FALSE,Food and Beverage
25444,Touch and Pay Technologies Limited,2022,2015-2024,Active,Surviving,Nigeria,FALSE,55,26-100,FALSE,Fintech
25444,Touch and Pay Technologies Limited,2022,2015-2024,Active,Surviving,Nigeria,FALSE,55,26-100,FALSE,Payments
25419,Kaso,2022,2015-2024,Active,Surviving,United Arab Emirates,FALSE,50,26-100,FALSE,B2B
25419,Kaso,2022,2015-2024,Active,Surviving,United Arab Emirates,FALSE,50,26-100,FALSE,Supply Chain and Logistics
25418,CUTR,2022,2015-2024,Active,Surviving,Netherlands,FALSE,22,11-25,FALSE,B2B
25418,CUTR,2022,2015-2024,Active,Surviving,Netherlands,FALSE,22,11-25,FALSE,"Engineering, Product and Design"
25417,Koala,2022,2015-2024,Active,Surviving,USA,TRUE,11,11-25,FALSE,Education
25403,Aspora,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,85,26-100,FALSE,Fintech
25403,Aspora,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,85,26-100,FALSE,Consumer Finance
25402,Rownd,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
25402,Rownd,2022,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Infrastructure
25400,Industrial Next,2022,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Industrials
25400,Industrial Next,2022,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Manufacturing and Robotics
25399,Invert,2022,2015-2024,Active,Surviving,USA,TRUE,25,11-25,FALSE,Healthcare
25399,Invert,2022,2015-2024,Active,Surviving,USA,TRUE,25,11-25,FALSE,Industrial Bio
25398,Dynamo AI,2022,2015-2024,Active,Surviving,USA,TRUE,40,26-100,FALSE,B2B
25397,Seabound,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,18,11-25,FALSE,Industrials
25397,Seabound,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,18,11-25,FALSE,Climate
25395,Sekilo,2022,2015-2024,Active,Surviving,Indonesia,FALSE,15,11-25,FALSE,B2B
25395,Sekilo,2022,2015-2024,Active,Surviving,Indonesia,FALSE,15,11-25,FALSE,Supply Chain and Logistics
25394,Harmoney,2022,2015-2024,Active,Surviving,India,FALSE,30,26-100,FALSE,Fintech
25394,Harmoney,2022,2015-2024,Active,Surviving,India,FALSE,30,26-100,FALSE,Asset Management
25381,TeamOut,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,B2B
25363,Gym Class,2022,2015-2024,Active,Surviving,USA,TRUE,20,11-25,FALSE,Consumer
25363,Gym Class,2022,2015-2024,Active,Surviving,USA,TRUE,20,11-25,FALSE,Social
25361,Fleetzero,2022,2015-2024,Active,Surviving,USA,TRUE,40,26-100,FALSE,Industrials
25359,Yezza,2022,2015-2024,Active,Surviving,Malaysia,FALSE,0,NA,FALSE,B2B
25358,Nyckel,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25358,Nyckel,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,"Engineering, Product and Design"
25356,Spinach AI,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
25356,Spinach AI,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Productivity
25354,Blaze,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,B2B
25351,Axross Pte Ltd,2022,2015-2024,Active,Surviving,Singapore,FALSE,10,6-10,FALSE,B2B
25351,Axross Pte Ltd,2022,2015-2024,Active,Surviving,Singapore,FALSE,10,6-10,FALSE,"Engineering, Product and Design"
25350,Nest Genomics,2022,2015-2024,Active,Surviving,USA,TRUE,14,11-25,FALSE,Healthcare
25350,Nest Genomics,2022,2015-2024,Active,Surviving,USA,TRUE,14,11-25,FALSE,Healthcare IT
25349,Brown Foods,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Healthcare
25349,Brown Foods,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Industrial Bio
25348,Sei,2022,2015-2024,Active,Surviving,India,FALSE,NA,NA,FALSE,Fintech
25347,Perl Street,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Fintech
25347,Perl Street,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Credit and Lending
25346,Transfez,2022,2015-2024,Active,Surviving,Indonesia,FALSE,50,26-100,FALSE,Fintech
25346,Transfez,2022,2015-2024,Active,Surviving,Indonesia,FALSE,50,26-100,FALSE,Payments
25342,Stably AI,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,B2B
25342,Stably AI,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,"Engineering, Product and Design"
25341,Wagetap,2022,2015-2024,Active,Surviving,Australia,FALSE,10,6-10,FALSE,Fintech
25341,Wagetap,2022,2015-2024,Active,Surviving,Australia,FALSE,10,6-10,FALSE,Credit and Lending
25340,Loops,2022,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,B2B
25340,Loops,2022,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Marketing
25339,AgentRouter,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Consumer
25338,Cozmo AI,2022,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
25333,Shinkei Systems,2022,2015-2024,Active,Surviving,USA,TRUE,80,26-100,FALSE,Industrials
25333,Shinkei Systems,2022,2015-2024,Active,Surviving,USA,TRUE,80,26-100,FALSE,Agriculture
25332,Craniometrix,2022,2015-2024,Active,Surviving,USA,TRUE,36,26-100,FALSE,Healthcare
25331,Engage Bio,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Healthcare
25331,Engage Bio,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Therapeutics
25330,Actipulse Neuroscience,2022,2015-2024,Active,Surviving,USA,TRUE,38,26-100,FALSE,Healthcare
25330,Actipulse Neuroscience,2022,2015-2024,Active,Surviving,USA,TRUE,38,26-100,FALSE,Medical Devices
25329,PromptLoop,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
25329,PromptLoop,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Analytics
25328,Momento,2022,2015-2024,Active,Surviving,Mexico,FALSE,18,11-25,FALSE,Fintech
25328,Momento,2022,2015-2024,Active,Surviving,Mexico,FALSE,18,11-25,FALSE,Insurance
25327,Starling,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Healthcare
25327,Starling,2022,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Diagnostics
25322,VantedgeAI,2022,2015-2024,Active,Surviving,USA,TRUE,11,11-25,FALSE,Fintech
25322,VantedgeAI,2022,2015-2024,Active,Surviving,USA,TRUE,11,11-25,FALSE,Banking and Exchange
25321,Rosebud Biosciences,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25321,Rosebud Biosciences,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Drug Discovery and Delivery
25319,Samos Insurance,2022,2015-2024,Active,Surviving,Canada,FALSE,6,6-10,FALSE,Fintech
25319,Samos Insurance,2022,2015-2024,Active,Surviving,Canada,FALSE,6,6-10,FALSE,Insurance
25318,WeReno,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Real Estate and Construction
25318,WeReno,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Construction
25317,Peakflo,2022,2015-2024,Active,Surviving,Singapore,FALSE,45,26-100,FALSE,Fintech
25317,Peakflo,2022,2015-2024,Active,Surviving,Singapore,FALSE,45,26-100,FALSE,Payments
25316,Trébol,2022,2015-2024,Active,Surviving,Colombia,FALSE,14,11-25,FALSE,B2B
25316,Trébol,2022,2015-2024,Active,Surviving,Colombia,FALSE,14,11-25,FALSE,Finance and Accounting
25315,Rebill,2022,2015-2024,Active,Surviving,Argentina,FALSE,10,6-10,FALSE,Fintech
25315,Rebill,2022,2015-2024,Active,Surviving,Argentina,FALSE,10,6-10,FALSE,Payments
25314,Trellus,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
25314,Trellus,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Sales
25313,Hubble Network,2022,2015-2024,Active,Surviving,USA,TRUE,50,26-100,FALSE,Industrials
25313,Hubble Network,2022,2015-2024,Active,Surviving,USA,TRUE,50,26-100,FALSE,Aviation and Space
25312,Flightcontrol,2022,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
25312,Flightcontrol,2022,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Infrastructure
25311,Lumina,2022,2015-2024,Active,Surviving,Singapore,FALSE,12,11-25,FALSE,B2B
25311,Lumina,2022,2015-2024,Active,Surviving,Singapore,FALSE,12,11-25,FALSE,Operations
25309,PolicyFly,2022,2015-2024,Active,Surviving,USA,TRUE,30,26-100,FALSE,Fintech
25309,PolicyFly,2022,2015-2024,Active,Surviving,USA,TRUE,30,26-100,FALSE,Insurance
25308,Selia,2022,2015-2024,Active,Surviving,Colombia,FALSE,20,11-25,FALSE,Healthcare
25308,Selia,2022,2015-2024,Active,Surviving,Colombia,FALSE,20,11-25,FALSE,Consumer Health and Wellness
25307,Sieve,2022,2015-2024,Active,Surviving,USA,TRUE,18,11-25,FALSE,B2B
25307,Sieve,2022,2015-2024,Active,Surviving,USA,TRUE,18,11-25,FALSE,Infrastructure
25306,WorldQL,2022,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
25304,Kapital Bank,2022,2015-2024,Active,Surviving,Mexico,FALSE,500,101-500,FALSE,Fintech
25303,Syrona Health,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,6,6-10,FALSE,Healthcare
25303,Syrona Health,2022,2015-2024,Active,Surviving,United Kingdom,FALSE,6,6-10,FALSE,Healthcare Services
25291,Boardcave,2022,2015-2024,Active,Surviving,Australia,FALSE,6,6-10,FALSE,Consumer
25287,LifeAt,2022,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Consumer
25286,TYBR Health,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Healthcare
25286,TYBR Health,2022,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Medical Devices
25285,Scout,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Healthcare
25285,Scout,2022,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Diagnostics
25279,Moots,2022,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
25275,Strac,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,B2B
25275,Strac,2022,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,Security
25274,Remedial Health,2022,2015-2024,Active,Surviving,Nigeria,FALSE,300,101-500,FALSE,Healthcare
25274,Remedial Health,2022,2015-2024,Active,Surviving,Nigeria,FALSE,300,101-500,FALSE,Healthcare Services
25273,Agave,2022,2015-2024,Active,Surviving,USA,TRUE,33,26-100,FALSE,B2B
25272,Redbird,2022,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,B2B
25272,Redbird,2022,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,Analytics
25262,AstroForge,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Industrials
25262,AstroForge,2022,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Manufacturing and Robotics
